ID,Upvotes
366953,206.46592935988534
71864,117.73152381695368
141692,49.89236822883785
316833,38.72718816821995
440445,277.3655870614168
3514,31.63426185269836
331420,13.00733458799212
406540,78.81772177615406
227379,68.31213826095257
331687,29.118826172151756
32784,26.478395609185583
470377,64.77213448906735
338103,38.37544716719461
29883,238.59104863269692
218228,59.13927924965694
70945,560.5946624533024
14328,42.63458409743069
259947,112.93141599055048
346378,467.3387554213863
384621,41.1891923101895
425418,40.80308112466693
131224,117.77578316027422
365408,16.591785408042256
218626,4.0117162772826305
331722,50.62777311586029
310969,31.149043197015033
307391,159.78306150245712
14072,239.5960884689304
238694,38.54298248069466
213841,30.52844273720777
165258,118.34525277266235
123606,23.567650649785122
214062,60.51844847126287
279450,400.4817557485935
178546,27.761255364181835
358455,32.75048955742429
386308,5.948430156573721
155592,49.22351397528817
200090,45.68897696781801
127308,32.471628364965824
449766,77.81466232221118
223688,514.0547864754694
442443,2.4483342911637465
451259,392.93536395537546
87024,0.6698752954053759
207529,190.486834309843
196568,41.3115598950624
38258,185.20945346458973
387275,26.62865239336932
86152,5.896330432790933
302142,216.08434799328032
401268,481.9981673544755
307187,38.16118647955605
252388,39.52003892571054
844,8.329780618691814
105707,33.59255989404849
230309,283.66380949506413
362573,66.66353471940064
173751,99.52973946020083
349049,39.718412451513444
310466,37.033834418601685
205786,127.92587044652618
208358,65.71427711182452
440214,33.158875073814215
41343,42.34589966359596
427741,210.7193260716918
355001,74.56919723825999
137708,46.2087710099959
146326,333.7881466469313
220889,33.857020053548524
205742,1462.895587752303
28737,25.089809408364573
292474,35.15668602964223
349149,23.406328602297265
46230,20.945832178478753
303160,73.49200937085905
292638,94.91658318885945
210116,12.516674251109663
55900,22.920195635267845
91135,41.43472744520108
452177,225.8280272562468
170628,39.61883851728027
237099,36.869965200949565
166022,12.820917423722705
175687,55.21290814407001
392847,1.7489957988554181
454964,26.81417851743123
259259,13.042765165386157
289148,205.87969867064288
311134,33.045592245558936
62551,681.0736668738797
336258,23.66865182566363
468049,37.52399234275856
22189,50.44657292075971
264888,45.66799523114125
451615,248.1628801801539
85004,46.61483791020396
375246,92.42779421141623
60204,34.68128093311822
126097,21.960725911603504
182425,4501.836127628298
449937,74.78666102769756
442637,8055.835313970009
378184,39.771075214801755
357584,306.96937578388327
383054,35.424068706610456
299871,44.381397500075224
152764,20.87915145130151
22064,34.256820217667666
416791,15.618571081982054
440686,97.92082920659493
44537,39.794160606497314
80203,40.373768584733085
81726,24.87990785454508
440068,254.79351648235192
109276,46.96886855079492
120567,38.499728129278196
