ID,Upvotes
366953,211.55111491851207
71864,94.77501300005338
141692,48.034704010411446
316833,45.33134553788739
440445,304.8101821219882
3514,24.441943365075588
331420,10.019015790899743
406540,94.7661849267817
227379,59.343868086035684
331687,29.77023606628785
32784,21.044124578162865
470377,63.11181591798743
338103,33.45703630653986
29883,252.04791182265578
218228,89.3951326199012
70945,317.59696785348103
14328,44.49752988682229
259947,115.2043047302763
346378,497.68698823643894
384621,33.658059260315724
425418,39.35784561319818
131224,119.053919920053
365408,23.98723604668652
218626,7.898263636001104
331722,56.39519461598309
310969,34.1294341135021
307391,140.27263707969485
14072,234.12611043540926
238694,24.814364904382472
213841,25.340588748849598
165258,130.6210068020681
123606,31.133100353814598
214062,54.02706993128456
279450,409.1745364386
178546,25.306536771069915
358455,37.48518597361249
386308,2.8149865521098434
155592,47.24957026618469
200090,39.35371788254287
127308,25.757740787447403
449766,61.838513060615156
223688,290.0157279566159
442443,2.668618745483542
451259,390.81909265962935
87024,0.9021405419245241
207529,187.68476612548258
196568,43.83605774229093
38258,198.43745732008534
387275,20.807387689395796
86152,9.391642119343942
302142,192.19180781859632
401268,431.29118225446507
307187,24.353781342138262
252388,38.977693425570635
844,13.417065216376415
105707,34.79402537153692
230309,307.51165253531883
362573,60.7182199323164
173751,109.17226186065022
349049,29.544678570936327
310466,27.079746839111493
205786,139.76633669294785
208358,70.64924391538307
440214,44.756741317768274
41343,38.40535112901327
427741,213.05987834394148
355001,69.46076864343513
137708,47.62547078536056
146326,327.228206527599
220889,40.27360622476175
205742,1430.5486195025105
28737,27.246598469029976
292474,33.27308248592948
349149,19.032388799913804
46230,13.906323441503389
303160,83.0555025971282
292638,69.94621386299082
210116,9.59107690161673
55900,19.050020207738896
91135,37.508684765896874
452177,258.1010490862774
170628,30.568616804505353
237099,43.275554454967875
166022,15.051301531326487
175687,58.91350968592076
392847,4.204533001631091
454964,23.873168169811237
259259,24.937841568667324
289148,203.22597658041116
311134,34.95490606397783
62551,702.5658476787619
336258,16.835681569241757
468049,73.53797792157775
22189,49.75092076063876
264888,37.34902268557437
451615,246.1431441502502
85004,41.45454746302846
375246,98.7983427685696
60204,31.998565867682885
126097,16.617099066604283
182425,4313.649097761991
449937,81.55563459515588
442637,8127.967806262231
378184,45.66547047710492
357584,305.3714512269765
383054,32.46323428575079
299871,42.59130566656492
152764,20.26626622753645
22064,35.36883486489964
416791,20.89754640707457
440686,109.8622473856986
44537,29.361901637966156
80203,33.16616058272433
81726,21.704291716530264
440068,255.49607317406668
109276,85.39076322359298
120567,24.69619179964215
169520,54.77050384428486
84443,25.06694963725721
139139,58.392649656171244
346145,27.790280687880568
75219,39.05469602573564
244042,68.20101216116657
6992,32.87717327495233
337741,2.019021236182283
20091,810.991420610227
420761,79.90033656504127
101501,14.043261667036887
408598,907.0129583256368
306979,5.560388061671944
50260,15.817394590462044
21088,15.191290179035406
462951,12.711885497928279
196903,29.139982512378907
155361,150.6149831889987
51756,26.45855669583625
192022,17.024183891844075
384071,4.497064649331804
173305,685.0119418842359
56449,23.674172572931468
172164,37.374007663010104
341063,91.27377574441235
431990,31.318183035014556
342757,112.40913966633636
335181,20.279683410969767
121613,19.58020798536873
40216,83.2040383117725
116940,55.88969389204874
351719,6.270307552483274
436421,29.440023420489496
173164,39.54210040245175
362350,8.346164555131793
357892,348.5552713874479
335957,64.27333479111223
192010,14.334969671678948
407412,18.994967011490644
19359,2.92136526714782
82078,53.854856093075796
375709,2143.5489572555675
122137,34.80579904111312
244661,58.90151239480531
434900,100.78239297657512
54220,18.302390628043185
425162,58.05979514522312
453118,65.55864416949342
373873,17.001289992870397
238415,518.0501250691685
53501,130.84485181095025
67918,20.780183419955364
68982,13.826940039581643
81980,57.355268490130584
332015,71.2839792431844
171470,25.453911657499475
24209,6.365683325030517
396455,141.02241611370795
236372,98.99343071001994
29062,210.45562244475283
248733,25.56024065804519
43097,19.40148508794556
401490,34.9716741049418
181282,35.020897586521016
285264,38.04924215946039
386230,24.203750171073892
262238,31.50885356628436
226323,28.663213037549895
224589,106.49984754992067
61,25.401707478188143
120331,8.329562621808918
59519,28.848632937719884
263459,438.7395820274551
188774,832.7866904241406
157423,36.94733356503579
204323,657.7054823114593
94807,24.524170114691884
130112,21.8641087205269
298030,189.78176556326378
361994,28.631241251523704
242867,56.73457338069747
345301,15.044186859929113
404296,14.281883500712325
403325,32.544295263695886
78570,34.41206616343422
247119,87.46949781036204
433907,1119.859140045519
51709,34.99843692708225
256743,37.91556983460407
132448,52.6434122062488
429148,21.788760743733974
384840,32.1830926085791
434864,226.68623961063167
317954,115.71543385902243
452061,34.59891229441092
85212,24.170553319718493
373284,26.20641148648741
284208,279.09202398012025
233976,58.35444575877307
105691,1188.4924818195614
375077,188.4804376791568
26720,48.5458772983645
70683,105.41697058166994
281194,39.55464038568772
390953,175.91919142853658
59608,331.6187727122798
341707,83.827248947925
403654,38.20426172848968
209246,85.03525168203112
295413,37.832638232430014
379392,231.17521195471272
261533,42.061169031367285
130134,48.78406150970562
137990,157.37207845168467
413320,51.55424894036071
468459,136.04326862142153
189150,17.860976061419564
381154,21.30940606474593
373043,34.35661425706249
231677,7862.568749721607
438093,45.18784118477711
443706,41.178014806734666
230906,43.47003629875093
138183,6.552307418158193
78231,33.67820746094662
70795,25.346427025660688
283674,33.53249147644891
144543,23.215306965516504
213929,94.46170167613337
458437,1011.0871571177148
279629,45.78898757829279
284422,21.93702720781795
29532,19.184020656652166
409963,45.35863879315053
325099,130.00912532204927
409635,518.5879629373338
18156,20.14274015215898
355380,19.073166042736148
412081,51.898905759357746
363354,39.129962582928044
354537,185.83577516583873
209720,31.637405732050183
150078,70.95701373889858
31479,114.46490083165347
455028,39.76182412202252
104579,471.78391114975204
102986,45.13349805300021
60804,26.382257450144266
361348,142.56244184443705
234054,6663.600346079424
212541,5.086986815658264
452107,25.003330769735243
227926,13.124130045417132
340913,11.2217831761576
316690,65.50166693355192
223984,23.36140755635884
193558,1302.4867121700313
155138,431.4882557723538
36080,21.24629585681342
355444,57.55761393211162
310281,34.99527729447084
79606,83.73834405404409
16325,563.0459328471247
460657,251.81459882332322
159813,52.3335655623884
390567,91.13521964656684
340325,13.38942175498704
85871,22.198849691786506
360723,6300.193822988559
